"university_name","country","base_url","university_eligibility_url","university_scholarship_url","university_fee_url","brochure_link","university_logo","course_name","degree_level","campus","course_category","course_url","course_eligibility_url","course_scholarship_url","course_fee_url","additional_information_link","notes"
"Swinburne University of Technology","Australia","","https://www.swinburne.edu.au/about/policies-regulations/admissions-enrolment/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/agl-learning-solution-building-the-capability-to-thrive/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/cabinet-bangladesh/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/co-designing-training-based-on-original-client-research/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/coaching-leads-cultures/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/department-of-education-south-australia-/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/discover-the-fastest-growing-jobs-in-todays-workforce/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/finsbury-green/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/how-wyndham-city-council-built-its-project-management-capabiliti/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/nhp-electrical-engineering-products/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/the-power-of-collaboration/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/understanding-hybrid-work-opportunities-in-regional-victoria/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/victorian-agency-for-health-information/
https://www.swinburne.edu.au/collaboration-partnerships/workforce-training/case-studies/whs-penalties/
https://www.swinburne.edu.au/life-at-swinburne/international-students/
https://www.swinburne.edu.au/life-at-swinburne/international-students/information-for-agents/
https://www.swinburne.edu.au/life-at-swinburne/international-students/international-student-stories/
https://www.swinburne.edu.au/life-at-swinburne/stories/2020/five-questions-international-students-ask/
https://www.swinburne.edu.au/life-at-swinburne/student-support-services/health-wellbeing/health-information-advice/my-plate-is-full/healthiest-bites-maccas/
https://www.swinburne.edu.au/life-at-swinburne/student-support-services/study-learning-support/learning-academic-skills/develop-your-english-language-skills/
https://www.swinburne.edu.au/life-at-swinburne/student-support-services/support-for-international-students/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/fee-help-scholarships-for-studying-overseas/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/fee-help-scholarships-for-studying-overseas/new-colombo-plan-funding/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/academic-credit-from-overseas-internships/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/berlin-internships-winter/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/internships-in-dublin/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/internships-in-thailand-winter/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/malaysia-business-law-internship-summer/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/malaysia-internships-summer/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/poland-internships-winter/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/south-korea-internships-winter/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/south-korea-summer-internship/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/spain-internships-summer/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/spain-internships-winter/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/thailand-internships-summer/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/tokyo-internships-summer/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/overseas-internships/usa-creative-internships-summer/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/planning-support-for-overseas-programs/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/returning-from-an-overseas-program/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/short-term-exchange/akita-international-university-short-term/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/short-term-exchange/central-china-normal-university-short-term/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/short-term-exchange/hong-kong-baptist-university-short-term/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/short-term-exchange/nanyang-technological-university-short-term/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/short-term-exchange/school-of-management-fribourg-winter/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/short-term-exchange/sungkyunkwan-university-short-term/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/short-term-exchange/tecnologico-de-monterrey-winter/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/student-stories/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/students-currently-overseas/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/applied-business-malaysia/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/berlin-film-festival/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/creative-practice-and-culture-italy/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/design-centred-vietnam/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/digital-storytelling/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/engineering-design-and-manufacturing-in-south-korea/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/engineering-study-tour-winter/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/games-animation-tour-tokyo/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/global-design-korea-industry-linked-program/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/indigenous-study-tour/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/indonesian-business-immersion/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/industry-consulting-fiji/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/industry-consulting-project/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/international-media-industries-vietnam/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/law-governance-and-culture-tour/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/study-tours/swinburne-sustainability-project/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/applying/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/international-business-minor/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/aalborg-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/aalto-university-school-art-design-architecture/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/akita-international-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/aoyama-gakuin-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/auckland-university-technology/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/birmingham-city-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/china-normal-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/chuo-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/concordia-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/copenhagen-business-school/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/coventry-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/drexel-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/erasmus-university-school-economics/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/erasmus-university-school-history-culture-comm/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/erasmus-university-school-social-science/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/essca-school-management/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/excelia/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/fpt-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/hochschule-der-medien/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/hochschule-mainz/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/hong-kong-baptist-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/hongik-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/indian-institute-technology-madras/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/inti-international-university-and-colleges-malaysia/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/jonkoping-university-education-communication/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/jonkoping-university-international-business/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/kansai-gaidai-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/kwantlen-polytechnic-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/leeds-beckett-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/liaoning-university-technology/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/loyola-marymount-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/lulea-university-of-technology/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/manitoba-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/meiji-gakuin-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/middlesex-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/nanyang-technological-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/national-cheng-kung-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/northumbria-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/nottingham-trent-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/okanagan-college/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/pace-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/politecnico-di-milano/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/reutlingen-university-esb-business-school/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/reutlingen-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/san-francisco-state-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/school-of-management-fribourg/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/sejong-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/shanghai-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/singapore-university-technology-design/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/south-pacific-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/sungkyunkwan-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/suny-college-brockport/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/swinburne-sarawak/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/swinburne-vietnam/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/technische-universitat-munchen/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/tecnologico-de-monterrey/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/tel-aviv-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/the-hague-university-applied-science/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/tongji-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/trent-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/universidad-de-los-andes/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/universidad-eafit/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/universidad-monterrey/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/universidad-san-ignacio-layola/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/universidade-sao-paulo/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/universita-cattolica-sacro-cuore/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/universitas-gadjah-mada-ugm/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/universitat-autonoma-barcelona/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/universitat-bayreuth/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/universiti-tecnologi-malaysia/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/university-cincinnati/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/university-leicester/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/university-new-brunswick/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/university-of-limerick/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/university-of-southampton/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/university-of-the-arts-london/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/university-southern-denmark/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/university-strathclyde/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/university-surrey/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/vrije-university-amsterdam/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/western-michigan-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/yonsei-university-underwood-international-college/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/york-university/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/studying-a-semester-abroad/partner-universities/zurich-university-applied-sciences/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/virtual-overseas-programs/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/virtual-overseas-programs/global-remote-internship-winter/
https://www.swinburne.edu.au/life-at-swinburne/study-abroad-exchange/virtual-overseas-programs/global-remote-internship/
https://www.swinburne.edu.au/swinburne-edge/professional-development-courses/participant-stories/casey/","","","","","","","","","","","","","","Auto-generated from verified crawl (university-level eligibility)."